alloy_name,elastic_modulus,source,mixing_entropy,mixing_enthalpy,valence_electron,diff_in_atomic_radii,diff_electronegativity,omega,lambda,phases,density,hardness,yield_strength,mean_atomic_radius,std_atomic_radius,max_atomic_radius,min_atomic_radius,delta_r,mean_electronegativity,std_electronegativity,delta_chi,vec,mixing_entropy,num_elements,comp_Ti,comp_Zr,comp_Hf,comp_Nb,comp_Ta,comp_V,comp_Cr,comp_Mo,comp_W,comp_Fe,comp_Co,comp_Ni,comp_Cu,comp_Al,comp_Mn,comp_Si,comp_Sn
Al0.75CoFeNi,179.0,Gorsse,,,,,,,,FCC + BCC,7.0,385.0,794.0,32.15,2.058248986126044,33.6,28.6,5.0,0.4551666666666666,0.07726056202516546,0.18733333333333324,7.799999999999999,11.467435803685827,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0,0.0,0.0
CoCrFeNi,225.0,Gorsse,,,,,,,,FCC,8.2,,148.0,31.4375,0.369754986443726,32.0,31.0,1.0,0.455,0.024173849507267146,0.0625,8.25,11.52565131835077,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
CoCrFeNiTi,135.0,Gorsse,,,,,,,,FCC,7.2,,,26.0,1.720465053408526,29.400000000000002,24.8,4.600000000000001,0.3528,0.02830123672209395,0.07399999999999995,7.3999999999999995,13.380866803977112,5,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
Co1.5CrFeNi1.5Ti0.5,211.0,Gorsse,,,,,,,,FCC,7.8,509.0,,25.49090909090909,7.771233242909548,34.090909090909086,13.363636363636363,20.727272727272723,0.36163636363636364,0.14264143336491222,0.38090909090909086,8.09090909090909,12.858421475807333,5,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
Al0.25CoCrFeNi,216.0,Gorsse,,,,,,,,FCC,7.7,110.0,,25.352941176470587,8.476305260256494,30.11764705882353,8.411764705882353,21.705882352941174,0.3615294117647059,0.13495486878581497,0.35470588235294115,7.9411764705882355,12.707663913447359,5,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,0.0,0.0,0.0
Al0.375CoCrFeNi,211.0,Gorsse,,,,,,,,FCC,7.5,131.0,,25.445714285714285,6.601214483188772,29.257142857142856,12.257142857142858,17.0,0.3604,0.11294348957215149,0.29857142857142854,7.8,12.969653755085927,5,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.0,0.08571428571428572,0.0,0.0,0.0
Al0.5CoCrFeNi,208.0,Gorsse,,,,,,,,FCC + BCC,7.3,159.0,,25.533333333333335,4.8311744859382015,28.444444444444443,15.888888888888888,12.555555555555555,0.35933333333333334,0.09224658312786133,0.2455555555555555,7.666666666666667,13.14521343892854,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0
Al0.75CoCrFeNi,200.0,Gorsse,,,,,,,,FCC + BCC,7.0,388.0,,25.69473684210526,1.5825922841812854,26.94736842105263,22.57894736842105,4.368421052631579,0.35736842105263156,0.054698367044553706,0.1478947368421052,7.421052631578947,13.332065209759664,5,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.15789473684210525,0.0,0.0,0.0
Al0.875CoCrFeNi,197.0,Gorsse,,,,,,,,FCC + BCC,6.9,,,25.769230769230766,0.27616229780176965,26.256410256410255,25.435897435897434,0.8205128205128212,0.3564615384615385,0.03812309209936025,0.1028205128205128,7.3076923076923075,13.369637625010132,5,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.0,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0,0.1794871794871795,0.0,0.0,0.0
AlCoCrFeNi,194.0,Gorsse,,,,,,,,BCC,6.7,484.0,,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlCoCrFeNi,125.0,Gorsse,,,,,,,,BCC,6.7,,1138.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
Al1.25CoCrFeNi,188.0,Gorsse,,,,,,,,BCC,6.5,487.0,,25.971428571428568,4.0459492353982265,34.047619047619044,23.619047619047617,10.428571428571427,0.354,0.02205661649178678,0.06714285714285723,7.0,13.34479025611359,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.23809523809523808,0.0,0.0,0.0
Al1.5CoCrFeNi,183.0,Gorsse,,,,,,,,BCC,6.2,484.0,,26.090909090909086,6.459025333938767,39.0,22.545454545454547,16.454545454545453,0.35254545454545455,0.046041303770555424,0.13727272727272727,6.818181818181818,13.25390193646719,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0
Al2CoCrFeNi,173.0,Gorsse,,,,,,,,BCC,5.9,509.0,,26.3,10.685608182140228,47.666666666666664,20.666666666666664,27.0,0.35,0.09443986917022328,0.26,6.5,12.975746340770252,5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
Al2.5CoCrFeNi,165.0,Gorsse,,,,,,,,BCC,5.6,487.0,,26.47692307692308,14.262990549260136,55.0,19.076923076923077,35.92307692307692,0.3478461538461538,0.13634311052261588,0.3638461538461539,6.230769230769231,12.63214747383609,5,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.38461538461538464,0.0,0.0,0.0
Al3CoCrFeNi,158.0,Gorsse,,,,,,,,BCC,5.3,506.0,,26.628571428571426,17.329601900817465,61.285714285714285,17.71428571428571,43.57142857142857,0.346,0.1724431879235144,0.45285714285714296,6.0,12.263784450108732,5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0
AlC0.1CoCrFeNi,213.0,Gorsse,,,,,,,,BCC + Im,6.7,,957.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlC0.2CoCrFeNi,151.0,Gorsse,,,,,,,,BCC + Im,6.8,,906.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlC0.3CoCrFeNi,137.0,Gorsse,,,,,,,,BCC + Im,6.8,,867.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlC0.4CoCrFeNi,156.0,Gorsse,,,,,,,,BCC + Im,6.8,,1056.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlC0.5CoCrFeNi,181.0,Gorsse,,,,,,,,BCC + Im,6.8,,1060.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlCCoCrFeNi,75.0,Gorsse,,,,,,,,BCC + Im,6.9,,1251.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlC1.5CoCrFeNi,73.0,Gorsse,,,,,,,,BCC + Im,7.0,,1255.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
AlCoCrFeMo0.1Ni,196.0,Gorsse,,,,,,,,BCC,6.8,,1804.0,21.565359477124186,8.518777960488729,28.039215686274513,2.725490196078432,25.31372549019608,0.29758169934640527,0.11616394497804634,0.3321568627450981,7.176470588235295,13.920872366202893,6,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.019607843137254905,0.0,0.19607843137254904,0.19607843137254904,0.19607843137254904,0.0,0.19607843137254904,0.0,0.0,0.0
Al2CoCrFeMo0.5Ni,185.0,Gorsse,,,,,,,,BCC,6.3,605.0,,22.012820512820515,10.329904947586256,44.0,10.692307692307693,33.30769230769231,0.2969230769230769,0.0987575678072878,0.3292307692307692,6.461538461538462,14.232280454334743,6,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.3076923076923077,0.0,0.0,0.0
AlCoCrFeNb0.1Ni,192.0,Gorsse,,,,,,,,BCC,6.8,569.0,1641.0,21.588235294117652,8.468189868644664,28.039215686274513,2.862745098039216,25.176470588235297,0.2957516339869281,0.12018726399706706,0.34313725490196084,7.15686274509804,13.920872366202893,6,0.0,0.0,0.0,0.019607843137254905,0.0,0.0,0.19607843137254904,0.0,0.0,0.19607843137254904,0.19607843137254904,0.19607843137254904,0.0,0.19607843137254904,0.0,0.0,0.0
AlCoCrFeNiSi0.2,188.0,Gorsse,,,,,,,,BCC,6.5,,1265.0,21.41666666666666,7.767117530149339,27.499999999999996,4.269230769230769,23.230769230769226,0.2971153846153846,0.10240422234191161,0.2942307692307692,7.0769230769230775,14.221596536363377,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.1923076923076923,0.0,0.038461538461538464,0.0
AlCoCrFeNiSi0.4,183.0,Gorsse,,,,,,,,BCC,6.2,,1481.0,21.308641975308642,5.971723748617085,26.48148148148148,8.222222222222221,18.25925925925926,0.29783950617283944,0.07315335710994274,0.21296296296296297,6.962962962962962,14.585020244042267,6,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.0,0.18518518518518517,0.0,0.07407407407407407,0.0
AlCoCrFeNiSi0.6,178.0,Gorsse,,,,,,,,BCC,6.0,,1834.0,21.208333333333332,4.320563503864942,25.535714285714285,11.892857142857144,13.64285714285714,0.29851190476190476,0.04678681235837291,0.1375,6.857142857142858,14.77811766176137,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.0,0.17857142857142858,0.0,0.10714285714285715,0.0
AlCoCrFeNi,169.0,Gorsse,,,,,,,,BCC,5.7,,1110.0,25.840000000000003,1.4051334456200237,28.6,24.8,3.8000000000000007,0.3556,0.024113066996962442,0.05999999999999994,7.200000000000001,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
Al0.2Co1.5CrFeNi1.5Ti0.5,206.0,Gorsse,,,,,,,,FCC,7.6,487.0,,21.333333333333332,10.004897743869842,32.89473684210526,5.017543859649122,27.877192982456137,0.30020467836257303,0.16633023651895676,0.4461403508771929,7.912280701754386,13.671020946737862,6,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.17543859649122806,0.2631578947368421,0.2631578947368421,0.0,0.03508771929824561,0.0,0.0,0.0
Al0.5CoCrFeNiTi,107.0,Gorsse,,,,,,,,BCC + Im,6.6,,,21.863636363636363,4.213238351964949,26.727272727272727,13.0,13.727272727272727,0.2916666666666667,0.06909572683893908,0.2009090909090909,7.000000000000001,14.697168880613484,6,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0
AlCoCrFeNiTi0.5,72.0,Gorsse,,,,,,,,FCC,6.4,178.0,2040.0,21.8030303030303,3.950247286839256,26.0,13.363636363636363,12.636363636363637,0.2927272727272727,0.07117278088069913,0.20727272727272728,6.909090909090908,14.697168880613486,6,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0
AlCoCrFeNiTi0.5,178.0,Gorsse,,,,,,,,BCC,6.4,178.0,2260.0,21.8030303030303,3.950247286839256,26.0,13.363636363636363,12.636363636363637,0.2927272727272727,0.07117278088069913,0.20727272727272728,6.909090909090908,14.697168880613486,6,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0
AlCoCrFeNiTi,90.0,Gorsse,,,,,,,,BCC,6.2,,1860.0,22.027777777777775,1.5378456150740458,24.5,20.666666666666664,3.8333333333333357,0.28972222222222216,0.023558765504558283,0.06166666666666665,6.666666666666667,14.896688227162047,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
AlCoCrFeNiTi,148.0,Gorsse,,,,,,,,BCC + Im,6.2,,,22.027777777777775,1.5378456150740458,24.5,20.666666666666664,3.8333333333333357,0.28972222222222216,0.023558765504558283,0.06166666666666665,6.666666666666667,14.896688227162047,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
AlCoCrFeNiTi1.5,160.0,Gorsse,,,,,,,,BCC + Im,6.1,,2220.0,22.21794871794872,5.326872936293998,33.92307692307693,19.076923076923077,14.84615384615385,0.2871794871794872,0.03488687456757939,0.1076923076923077,6.461538461538462,14.784231704418767,6,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0
Al1.5CoCrFeNiTi,133.0,Gorsse,,,,,,,,BCC,5.9,,,22.16666666666667,4.993174170522486,33.0,19.076923076923077,13.923076923076923,0.28807692307692306,0.04228612503893777,0.13461538461538466,6.384615384615385,14.784231704418767,6,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.0
Al2CoCrFeNiTi,94.0,Gorsse,,,,,,,,BCC,5.6,643.0,,22.28571428571429,8.380817098475257,40.857142857142854,17.71428571428571,23.142857142857142,0.2866666666666667,0.07968333016745702,0.24000000000000002,6.142857142857142,14.531775362338621,6,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0
CoCrFeMnNi,219.0,Gorsse,,,,,,,,FCC,8.0,176.0,208.0,25.200000000000003,0.2828427124746195,25.6,24.8,0.8000000000000007,0.3532,0.027672368890284748,0.07199999999999995,8.0,13.380866803977112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0
CoCrFeMnNiV0.25,215.0,Gorsse,,,,,,,,FCC,7.9,151.0,200.0,21.063492063492063,6.5708342649748595,24.38095238095238,6.3809523809523805,18.0,0.29325396825396827,0.09939059082209811,0.2861904761904761,7.857142857142857,14.335348767850855,6,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0
CoCrFeMnNiV0.5,211.0,Gorsse,,,,,,,,FCC,7.8,186.0,620.0,21.12121212121212,4.004703387202029,23.272727272727273,12.181818181818182,11.090909090909092,0.2922727272727273,0.06840921675212427,0.19909090909090912,7.727272727272727,14.697168880613486,6,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0
Al0.10CoCrFeMnNi,216.0,Gorsse,,,,,,,,FCC,7.9,180.0,,21.055555555555557,8.166303114464158,25.098039215686278,2.8039215686274512,22.294117647058826,0.2938235294117647,0.11987026553219718,0.3429411764705883,7.901960784313727,13.92087236620289,6,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.0,0.0,0.19607843137254904,0.19607843137254904,0.19607843137254904,0.0,0.019607843137254905,0.19607843137254904,0.0,0.0
Al0.20CoCrFeMnNi,214.0,Gorsse,,,,,,,,FCC,7.7,171.0,220.0,21.108974358974354,6.9849590685051,24.615384615384613,5.5,19.115384615384613,0.29333333333333333,0.10630207661395512,0.30538461538461537,7.807692307692307,14.221596536363375,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.038461538461538464,0.1923076923076923,0.0,0.0
Al0.38CoCrFeMnNi,209.0,Gorsse,,,,,,,,FCC,7.5,182.0,244.0,21.2001239157373,4.969756664349913,23.791821561338292,10.100371747211897,13.691449814126395,0.2924969021065676,0.08332819804246094,0.24130111524163572,7.646840148698885,14.558069575194047,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1858736059479554,0.0,0.0,0.1858736059479554,0.1858736059479554,0.1858736059479554,0.0,0.07063197026022305,0.1858736059479554,0.0,0.0
Al0.43CoCrFeMnNi,208.0,Gorsse,,,,,,,,FCC + BCC,7.4,183.0,285.0,21.224370779619395,4.433903302575951,23.572744014732965,11.32412523020258,12.248618784530386,0.29227440147329653,0.07727542977047247,0.2242541436464088,7.604051565377532,14.622437554598921,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1841620626151013,0.0,0.0,0.1841620626151013,0.1841620626151013,0.1841620626151013,0.0,0.07918968692449356,0.1841620626151013,0.0,0.0
Al0.49CoCrFeMnNi,206.0,Gorsse,,,,,,,,FCC + BCC,7.4,220.0,331.0,21.252884031572552,3.8039748309472734,23.31511839708561,12.763205828779599,10.55191256830601,0.2920127504553734,0.07020527607070366,0.204207650273224,7.553734061930783,14.687487515353967,6,0.0,0.0,0.0,0.0,0.0,0.0,0.18214936247723132,0.0,0.0,0.18214936247723132,0.18214936247723132,0.18214936247723132,0.0,0.08925318761384335,0.18214936247723132,0.0,0.0
Al0.56CoCrFeMnNi,204.0,Gorsse,,,,,,,,FCC + BCC,7.3,278.0,526.0,21.28537170263789,3.0866905333675003,23.02158273381295,14.402877697841726,8.618705035971223,0.2917146282973621,0.062233686942001286,0.18136690647482012,7.496402877697841,14.749011834493354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17985611510791366,0.0,0.0,0.17985611510791366,0.17985611510791366,0.17985611510791366,0.0,0.10071942446043165,0.17985611510791366,0.0,0.0
Al0.62CoCrFeMnNi,203.0,Gorsse,,,,,,,,FCC + BCC,7.2,405.0,833.0,21.312574139976277,2.486753036693502,22.775800711743774,15.775800711743772,7.000000000000002,0.2914650059311981,0.05565461762520481,0.1622419928825623,7.448398576512456,14.79117725129209,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17793594306049823,0.0,0.0,0.17793594306049823,0.17793594306049823,0.17793594306049823,0.0,0.11032028469750889,0.17793594306049823,0.0,0.0
Al0.68CoCrFeMnNi,202.0,Gorsse,,,,,,,,FCC + BCC,7.2,486.0,,21.339201877934272,1.9006493732014318,22.535211267605636,17.11971830985916,5.415492957746476,0.2912206572769953,0.04933477107230127,0.14352112676056333,7.401408450704225,14.824877082132833,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17605633802816903,0.0,0.0,0.17605633802816903,0.17605633802816903,0.17605633802816903,0.0,0.11971830985915495,0.17605633802816903,0.0,0.0
Al0.75CoCrFeMnNi,200.0,Gorsse,,,,,,,,FCC + BCC,7.1,530.0,,21.3695652173913,1.235820649612565,22.26086956521739,18.652173913043477,3.608695652173914,0.29094202898550725,0.04234197551070483,0.12217391304347824,7.3478260869565215,14.854820038583846,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0,0.13043478260869565,0.17391304347826086,0.0,0.0
Al0.81CoCrFeMnNi,199.0,Gorsse,,,,,,,,FCC + BCC,7.0,539.0,,21.39500860585198,0.6891518048621319,22.030981067125644,19.93631669535284,2.0946643717728044,0.2907085484796328,0.036748298512582454,0.10428571428571429,7.302925989672978,14.87339848923069,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1721170395869191,0.0,0.0,0.1721170395869191,0.1721170395869191,0.1721170395869191,0.0,0.13941480206540446,0.1721170395869191,0.0,0.0
Al0.88CoCrFeMnNi,197.0,Gorsse,,,,,,,,FCC + BCC,7.0,533.0,,21.42403628117914,0.21979094827059195,21.768707482993197,21.088435374149658,0.6802721088435391,0.2904421768707483,0.030842638924564434,0.08387755102040811,7.2517006802721085,14.887782417273376,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17006802721088435,0.0,0.0,0.17006802721088435,0.17006802721088435,0.17006802721088435,0.0,0.14965986394557823,0.17006802721088435,0.0,0.0
Al0.95CoCrFeMnNi,196.0,Gorsse,,,,,,,,FCC + BCC,6.9,535.0,,21.45238095238095,0.6539956420391472,22.83193277310924,20.84033613445378,1.9915966386554622,0.2901820728291316,0.02588546384714221,0.06394957983193272,7.201680672268907,14.895203645966276,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1680672268907563,0.0,0.0,0.1680672268907563,0.1680672268907563,0.1680672268907563,0.0,0.15966386554621848,0.1680672268907563,0.0,0.0
Al1.25CoCrFeMnNi,190.0,Gorsse,,,,,,,,BCC,6.6,539.0,,21.566666666666666,3.152177377975774,28.6,19.84,8.760000000000002,0.2891333333333333,0.024988975346918272,0.07400000000000004,7.0,14.865039192478182,6,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.16,0.16,0.0,0.2,0.16,0.0,0.0
CoCrNi,229.0,Gorsse,,,,,,,,FCC,8.3,,300.0,41.888888888888886,0.5665577237325324,42.666666666666664,41.33333333333333,1.3333333333333357,0.6055555555555555,0.037151674438445546,0.08333333333333337,8.333333333333332,9.133862567986663,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
CoMnNi,202.0,Gorsse,,,,,,,,FCC,8.4,,231.0,41.77777777777778,0.4157397096415489,42.33333333333333,41.33333333333333,1.0,0.5933333333333333,0.05436502143433363,0.12,8.666666666666666,9.133862567986663,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
FeMnNi,203.0,Gorsse,,,,,,,,FCC,8.1,,221.0,41.888888888888886,0.41573970964154944,42.33333333333333,41.33333333333333,1.0,0.5877777777777777,0.05144816401240101,0.12,8.333333333333332,9.133862567986663,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
CoCrMnNi,222.0,Gorsse,,,,,,,,FCC,8.1,,282.0,31.5,0.39528470752104744,32.0,31.0,1.0,0.4375,0.03762479235823102,0.08999999999999997,8.0,11.52565131835077,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0
CoFeMnNi,205.0,Gorsse,,,,,,,,FCC,8.2,,170.0,31.375,0.2795084971874737,31.75,31.0,0.75,0.448125,0.03572354790610808,0.08999999999999997,8.5,11.52565131835077,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0
Al0.5CrFe1.5MnNi0.5,206.0,Gorsse,,,,,,,,BCC,7.0,396.0,,25.666666666666664,10.178165931463047,42.0,13.777777777777777,28.22222222222222,0.34288888888888885,0.15231319260646894,0.4311111111111111,7.0,12.66184843145538,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0
Al0.3CrFe1.5MnNi0.5,213.0,Gorsse,,,,,,,,FCC + BCC,7.2,297.0,,25.530232558139538,12.155548557573729,43.95348837209303,9.976744186046512,33.97674418604652,0.3438604651162791,0.17732917876640783,0.5260465116279069,7.186046511627907,12.319438423123904,5,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.3488372093023256,0.0,0.11627906976744186,0.0,0.06976744186046512,0.23255813953488372,0.0,0.0
AlCrFeNi,190.0,Gorsse,,,,,,,,BCC + B2,6.3,472.0,1406.0,32.5625,1.8739580438206187,35.75,31.0,4.75,0.438125,0.030535583750765264,0.07499999999999996,6.75,11.52565131835077,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0
AlCrFeNiMo0.2,197.0,Gorsse,,,,,,,,BCC + B2,6.5,549.0,1487.0,26.133333333333333,9.886861113403835,34.047619047619044,6.619047619047619,27.428571428571423,0.35438095238095235,0.12842368936816018,0.35190476190476183,6.714285714285714,12.568476876778147,5,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.047619047619047616,0.0,0.23809523809523808,0.0,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.0
