Name;Size;"First name";"Last name";Downloads;Date;Path
AI-02-20260119-Paper-01.pdf;3976232;Demircan;Canadinc;7;"19.01.2026 12:07";2026-01-19-LectureNotes-and-CorrespondingPapers/AI-02-20260119-Paper-01.pdf
AI-02-20260119-Paper-02.pdf;14099685;Demircan;Canadinc;5;"19.01.2026 12:07";2026-01-19-LectureNotes-and-CorrespondingPapers/AI-02-20260119-Paper-02.pdf
AI-02-20260119-Paper-03.pdf;3765554;Demircan;Canadinc;4;"19.01.2026 12:07";2026-01-19-LectureNotes-and-CorrespondingPapers/AI-02-20260119-Paper-03.pdf
AI-02-20260119-Paper-04.pdf;17035105;Demircan;Canadinc;4;"19.01.2026 12:07";2026-01-19-LectureNotes-and-CorrespondingPapers/AI-02-20260119-Paper-04.pdf
AI-02-20260119-Paper-05.pdf;1473651;Demircan;Canadinc;3;"19.01.2026 12:07";2026-01-19-LectureNotes-and-CorrespondingPapers/AI-02-20260119-Paper-05.pdf
AI-Lecture-02-20260119.pdf;36068519;Demircan;Canadinc;12;"19.01.2026 12:07";2026-01-19-LectureNotes-and-CorrespondingPapers/AI-Lecture-02-20260119.pdf
