alloy_name,elastic_modulus,composition,phases,yield_strength,ultimate_strength,hardness,elongation,density,mixing_entropy,mixing_enthalpy,valence_electron,year,notes,source
Ca3(SiIr)4,141.16895,,,,,,,8.102939213209178,,,,,,Materials Project
ReMoNbVHf,141.18,,,,,,,,,,,,,Refractory HEA Elastic Constants
Sc2CuOs,141.30128,,,,,,,8.57343188934963,,,,,,Materials Project
Zr3Al,141.31349,,,,,,,5.954732324883045,,,,,,Materials Project
CaNiN,141.34593,,,,,,,4.249631341864863,,,,,,Materials Project
LuCdRh2,141.35738,,,,,,,11.89466835818534,,,,,,Materials Project
YBPt2,141.37007,,,,,,,12.47202578796251,,,,,,Materials Project
CuNiCoFeMnSn0.03,141.4,,,,,,,,13.6051648877003,1.52480456383679,8.97029,,,DOE/OSTI
ZrInNi2,141.41312,,,,,,,8.71809142572615,,,,,,Materials Project
LuMnSi,141.43471,,,,,,,8.350515887728175,,,,,,Materials Project
FeNiCrCuZr,141.5,,,,,,,,13.3816113591719,-13.80048,7.8,,,DOE/OSTI
HfHgO3,141.51158,,,,,,,10.1204302552704,,,,,,Materials Project
U2Ga8Ru,141.57948,,,,,,,9.243002226235504,,,,,,Materials Project
ZrCdRh2,141.58879,,,,,,,10.156576766041338,,,,,,Materials Project
FeNiCrCoAl2.5,141.6,,,,,,,,12.6329601751951,-25.73389342356,6.23091,,,DOE/OSTI
CuNiCoFeMnSn0.05,141.6,,,,,,,,13.7109312622974,1.35650521392959,8.9505,,,DOE/OSTI
Y(CuGe)2,141.63275,,,,,,,7.187826748956332,,,,,,Materials Project
Cu3Si,141.63821,,,,,,,7.840960151122702,,,,,,Materials Project
CoSn2,141.68207,,,,,,,9.086250659342552,,,,,,Materials Project
FeNiCrCoAl3,141.7,,,,,,,,12.2645585426645,-26.3844679302335,6.00009,,,DOE/OSTI
Fe NiCrCoAl2,141.7,,,,,,,,12.976553393523,-24.4896275694224,6.5001,,,DOE/OSTI
Hf2OsPd,141.72841,,,,,,,15.508024418845784,,,,,,Materials Project
Tm(CuGe)2,141.81654,,,,,,,8.998686434685226,,,,,,Materials Project
SmCoSi,141.92995,,,,,,,7.150602989070029,,,,,,Materials Project
TmGa2Ni,141.98666,,,,,,,9.26894208187398,,,,,,Materials Project
CuFeNiTiVZr,142.0,,,,,590.0,,6.8,,,,,,Gorsse
CdGaRh2,142.04018,,,,,,,10.76028853723785,,,,,,Materials Project
Ti2CuTc,142.05336,,,,,,,7.350137552017391,,,,,,Materials Project
TbB2Rh2C,142.08148,,,,,,,8.813421959634564,,,,,,Materials Project
DyFeSi,142.14862,,,,,,,7.857022331291855,,,,,,Materials Project
MoNbVW,142.21,,,,,,,,,,,,,Refractory HEA Elastic Constants
Be2CuRh,142.26561,,,,,,,7.619871894724433,,,,,,Materials Project
LiCu2Si,142.29568,,,,,,,5.79763390997432,,,,,,Materials Project
InAsPd5,142.30954,,,,,,,10.562837936591054,,,,,,Materials Project
LuAlGe,142.3517,,,,,,,7.961483604389953,,,,,,Materials Project
La(SiPd)2,142.35669,,,,,,,7.406899776031144,,,,,,Materials Project
Hf2Cu,142.40038,,,,,,,12.635812480611497,,,,,,Materials Project
